RESOLUCIÓN_MEDIANTE_LA_CUAL_EL_PLENO_DE_EL_INSTITUTO_FEDERAL_DE_TELECOMUNICACIONES_DETERMINA_LAS_CONDICIONES_DE_INTERCONEXIÓN_NO_CONVENIDAS_ENTRE_MEGA_CABLE resolución_mediante_la_cual_el_pleno_de_el_instituto_federal_de_telecomunicaciones_determina_las_condiciones_de_interconexión_no_convenidas_entre_mega_cable NP00000 1
la el DA0FS0 0.98926
sugerida sugerir VMP00SF 1
por por SP 1
Bestphone bestphone NP00000 1
haría hacer VMIC3S0 0.649993
que que CS 0.449861
no no RN 0.999297
se se P00CN00 0.494509
pudiese poder VMSI3S0 0.590015
cumplir cumplir VMN0000 1
más más RG 0.99993
con con SP 1
éste este PD0MS00 1
propósito propósito NCMS000 1
. . Fp 1

Tarifas_de_Interconexión_Argumentos tarifas_de_interconexión_argumentos NP00000 1
de de SP 0.999961
las el DA0FP0 0.988184
partes parte NCCP000 0.997076
Mega_Cable mega_cable NP00000 1
en en SP 1
su su DP3CSN 1
escrito escrito NCMS000 0.466887
presentado presentar VMP00SM 1
el el DA0MS0 1
01_de_diciembre_de_2017 [??:1/12/2017:??.??:??] W 1
, , Fc 1
solicitó solicitar VMIS3S0 1
que que CS 0.449861
el el DA0MS0 1
Instituto instituto NP00000 1
determine determinar VMSP3S0 0.634863
las el DA0FP0 0.988184
tarifas tarifa NCFP000 0.992958
y y CC 0.999989
condiciones condición NCFP000 0.998418
que que PR0CN00 0.550139
estarán estar VMIF3P0 0.994505
vigentes vigente AQ0CP00 1
de de SP 1
el el DA0MS0 1
01 1 Z 1
a a SP 1
el el DA0MS0 1
31_de_diciembre_de_2018 [??:31/12/2018:??.??:??] W 1
o_bien o_bien CC 1
a_partir_de a_partir_de SP 1
la el DA0FS0 0.98926
fecha fecha NCFS000 0.990741
en en SP 1
que que CS 0.449861
se se P00CN00 0.494509
emita emitir VMSP3S0 0.634856
su su DP3CSN 1
resolución resolución NCFS000 1
y y CC 0.999989
hasta hasta SP 0.922749
el el DA0MS0 1
31_de_diciembre_de_2018 [??:31/12/2018:??.??:??] W 1
. . Fp 1

Aunado aunar VMP00SM 1
a a SP 0.998775
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
, , Fc 1
Mega_Cable mega_cable NP00000 1
señala señalar VMIP3S0 0.997076
que que CS 0.449861
la el DA0FS0 0.98926
tarifa tarifa NCFS000 0.984962
que que PR0CN00 0.550139
deberán deber VMIF3P0 1
pagar pagar VMN0000 1
se se PP3CN00 1
de de SP 0.999961
manera manera NCFS000 1
recíproca recíproco AQ0FS00 0.661294
con con SP 1
Bestphone bestphone NP00000 1
, , Fc 1
por por SP 1
minuto minuto NCMS000 0.963964
de de SP 0.999961
interconexión interconexión NCFS000 1
. . Fp 1

Por por SP 1
su su DP3CSN 1
parte parte NCCS000 0.977711
, , Fc 1
en en SP 1
su su DP3CSN 1
escrito escrito NCMS000 0.466887
de de SP 0.999961
respuesta respuesta NCFS000 1
, , Fc 1
Bestphone bestphone NP00000 1
, , Fc 1
solicita solicitar VMIP3S0 0.989241
a a SP 1
el el DA0MS0 1
instituto instituto NCMS000 1
las el DA0FP0 0.988184
tarifas tarifa NCFP000 0.992958
para para SP 0.999834
el el DA0MS0 1
servicio servicio NCMS000 1
de de SP 0.999961
interconexión interconexión NCFS000 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
pagaran pagar VMSI3P0 1
mutuamente mutuamente RG 1
para para SP 0.999834
el el DA0MS0 1
año_2018 [??:??/??/2018:??.??:??] W 1
. . Fp 1

Consideraciones_de_el_Instituto_Para consideraciones_de_el_instituto_para NP00000 1
la el DA0FS0 0.98926
determinación determinación NCFS000 1
de de SP 0.999961
las el DA0FP0 0.988184
tarifas tarifa NCFP000 0.992958
de de SP 0.999961
interconexión interconexión NCFS000 1
en en SP 1
las el DA0FP0 0.988184
redes red NCFP000 0.990196
públicas público AQ0FP00 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
de de SP 0.999961
Mega_Cable mega_cable NP00000 1
y y CC 0.999989
Bestphone bestphone NP00000 1
, , Fc 1
se se P00CN00 0.494509
debe deber VMIP3S0 0.998712
considerar considerar VMN0000 1
que que CS 0.449861
la el DA0FS0 0.98926
propia propio AQ0FS00 1
LFTR lftr NP00000 1
establece establecer VMIP3S0 0.992424
el el DA0MS0 1
marco marco NCMS000 0.996894
normativo normativo AQ0MS00 1
y y CC 0.999989
regulatorio regular_torio NCCN000 1
aplicable aplicable AQ0CS00 1
para para SP 0.999834
la el DA0FS0 0.98926
fijación fijación NCFS000 1
de de SP 0.999961
las el DA0FP0 0.988184
tarifas tarifa NCFP000 0.992958
de de SP 0.999961
interconexión interconexión NCFS000 1
. . Fp 1

A a SP 0.998775
tal tal DD0CS0 0.672764
efecto efecto NCMS000 1
, , Fc 1
el el DA0MS0 1
artículo artículo NCMS000 1
131 131 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
LFTR lftr NP00000 1
dispone disponer VMIP3S0 1
lo el DA00S0 0.665165
siguiente siguiente AQ0CS00 1
: : Fd 1
“ “ Fra 1
Artículo artículo NCMS000 0.668984
131 131 Z 1
. . Fp 1
[ [ Fca 1
… … Fz 1
] ] Fct 1
[ [ Fca 1
… … Fz 1
] ] Fct 1
b b NCFS000 1
) ) Fpt 1
Para para NP00000 1
el el DA0MS0 1
tráfico tráfico NCMS000 1
que que PR0CN00 0.550139
termine terminar VMSP3S0 0.44086
en en SP 1
la el DA0FS0 0.98926
red red NCFS000 1
de de SP 0.999961
los el DA0MP0 0.992728
demás demás DI0CP0 0.280093
concesionarios concesionario NCMP000 0.62798
, , Fc 1
la el DA0FS0 0.98926
tarifa tarifa NCFS000 0.984962
de de SP 0.999961
interconexión interconexión NCFS000 1
será ser VSIF3S0 1
negociada negociar VMP00SF 1
libremente libremente RG 1
. . Fp 1

El el DA0MS0 1
Instituto instituto NP00000 1
resolverá resolver VMIF3S0 1
cualquier cualquiera DI0CS0 1
disputa disputa NCFS000 0.776824
respecto_de respecto_de SP 1
las el DA0FP0 0.988184
tarifas tarifa NCFP000 0.992958
, , Fc 1
términos término NCMP000 1
y y CC 0.999989
/ / Fh 1
o o CC 0.999864
condiciones condición NCFP000 0.998418
de de SP 0.999961
los el DA0MP0 0.992728
convenios convenio NCMP000 0.991071
de de SP 0.999961
interconexión interconexión NCFS000 1
a a SP 0.998775
que que PR0CN00 0.550139
se se P00CN00 0.494509
refiere referir VMIP3S0 0.994186
el el DA0MS0 1
inciso inciso AQ0MS00 0.66114
b b NCFS000 1
) ) Fpt 1
de de SP 0.999961
este este DD0MS0 0.949201
artículo artículo NCMS000 1
, , Fc 1
con con SP 1
base base NCCS000 0.963722
en en SP 1
la el DA0FS0 0.98926
metodología metodología NCFS000 1
de de SP 0.999961
costos costo NCMP000 1
que que PR0CN00 0.550139
determine determinar VMSP3S0 0.634863
, , Fc 1
tomando tomar VMG0000 1
en en SP 1
cuenta contar VMIP3S0 0.768585
las el DA0FP0 0.988184
asimetrías asimetría NCFP000 1
naturales natural AQ0CP00 0.991803
de de SP 0.999961
las el DA0FP0 0.988184
redes red NCFP000 0.990196
a a SP 0.998775
ser ser VSN0000 0.959637
interconectadas interconectar VMP00PF 1
, , Fc 1
la el DA0FS0 0.98926
participación participación NCFS000 1
de de SP 0.999961
mercado mercado NCMS000 0.999343
o o CC 0.999864
cualquier cualquiera DI0CS0 1
otro otro DI0MS0 0.658501
factor factor NCMS000 1
, , Fc 1
fijando fijar VMG0000 1
las el DA0FP0 0.988184
tarifas tarifa NCFP000 0.992958
, , Fc 1
términos término NCMP000 1
y y CC 0.999989
/ / Fh 1
o o CC 0.999864
condiciones condición NCFP000 0.998418
en_consecuencia en_consecuencia RG 1
. . Fp 1

Las el DA0FP0 0.988184
tarifas tarifa NCFP000 0.992958
que que PR0CN00 0.550139
determine determinar VMSP3S0 0.634863
el el DA0MS0 1
Instituto instituto NP00000 1
con con SP 1
base base NCCS000 0.963722
en en SP 1
dicha decir VMP00SF 0.819767
metodología metodología NCFS000 1
deberán deber VMIF3P0 1
ser ser VSN0000 0.959637
transparentes transparente AQ0CP00 0.992708
, , Fc 1
razonables razonable AQ0CP00 1
y y CC 0.999989
, , Fc 1
en en SP 1
su su DP3CSN 1
caso caso NCMS000 0.999445
, , Fc 1
asimétricas asimétrico AQ0FP00 1
, , Fc 1
considerando considerar VMG0000 0.813333
la el DA0FS0 0.98926
participación participación NCFS000 1
de de SP 0.999961
mercado mercado NCMS000 0.999343
, , Fc 1
los el DA0MP0 0.992728
horarios horario NCMP000 0.991803
de de SP 0.999961
congestionamiento congestionamiento NCMS000 0.981144
de de SP 0.999961
red red NCFS000 1
, , Fc 1
el el DA0MS0 1
volumen volumen NCMS000 1
de de SP 0.999961
tráfico tráfico NCMS000 1
u o CC 0.99505
otras otro DI0FP0 0.865408
que que PR0CN00 0.550139
determine determinar VMSP3S0 0.634863
el el DA0MS0 1
Instituto instituto NP00000 1
. . Fp 1

Las el DA0FP0 0.988184
tarifas tarifa NCFP000 0.992958
deberán deber VMIF3P0 1
ser ser VSN0000 0.959637
lo el DA00S0 0.665165
suficientemente suficientemente RG 1
desagregadas desagregar VMP00PF 1
para para SP 0.999834
que que CS 0.449861
el el DA0MS0 1
concesionario concesionario NCMS000 0.488737
que que PR0CN00 0.550139
se se P00CN00 0.494509
interconecte interconectar VMSP1S0 0.634747
no no RN 0.999297
necesite necesitar VMSP3S0 0.634863
pagar pagar VMN0000 1
por por SP 1
componentes componente NCCP000 0.991803
o o CC 0.999864
recursos recurso NCMP000 1
de de SP 0.999961
la el DA0FS0 0.98926
red red NCFS000 1
que que PR0CN00 0.550139
no no RN 0.999297
se se P00CN00 0.494509
requieran requerir VMSP3P0 0.941964
para para SP 0.999834
que que CS 0.449861
el el DA0MS0 1
servicio servicio NCMS000 1
sea ser VSSP1S0 0.49434
suministrado suministrar VMP00SM 1
. . Fp 1

[ [ Fca 1
… … Fz 1
] ] Fct 1
” ” Frc 1
En en SP 1
estricto estricto AQ0MS00 1
cumplimiento cumplimiento NCMS000 1
de de SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
citado citar VMP00SM 1
, , Fc 1
el el DA0MS0 1
Instituto instituto NP00000 1
publicó publicar VMIS3S0 1
en en SP 1
el el DA0MS0 1
DOF dof NP00000 1
el el DA0MS0 1
18_de_diciembre_de_2014 [??:18/12/2014:??.??:??] W 1
, , Fc 1
la el DA0FS0 0.98926
Metodología_de_Costos metodología_de_costos NP00000 1
, , Fc 1
misma mismo PI0FS00 0.18316
que que PR0CN00 0.550139
establece establecer VMIP3S0 0.992424
los el DA0MP0 0.992728
principios principio NCMP000 1
básicos básico AQ0MP00 1
que que PR0CN00 0.550139
se se P00CN00 0.494509
constituyen constituir VMIP3P0 1
en en SP 1
reglas regla NCFP000 0.994505
de de SP 0.999961
carácter carácter NCMS000 1
general general AQ0CS00 0.826212
a a SP 0.998775
las el DA0FP0 0.988184
cuales cual PR0CP00 1
se se P00CN00 0.494509
deberá deber VMIF3S0 1
sujetar sujetar VMN0000 1
la el DA0FS0 0.98926
autoridad autoridad NCFS000 1
reguladora regulador AQ0FS00 1
a a SP 1
el el DA0MS0 1
momento momento NCMS000 1
de de SP 0.999961
elaborar elaborar VMN0000 1
los el DA0MP0 0.992728
modelos modelo NCCP000 1
de de SP 0.999961
costos costo NCMP000 1
que que PR0CN00 0.550139
calculen calcular VMSP3P0 0.941964
las el DA0FP0 0.988184
tarifas tarifa NCFP000 0.992958
de de SP 0.999961
interconexión interconexión NCFS000 1
. . Fp 1

En en SP 1
este este DD0MS0 0.949201
orden orden NCCS000 1
de de SP 0.999961
ideas idea NCFP000 0.991031
, , Fc 1
el el DA0MS0 1
artículo artículo NCMS000 1
137 137 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
LFTR lftr NP00000 1
señala señalar VMIP3S0 0.997076
a a SP 0.998775
la el DA0FS0 0.98926
letra letra NCFS000 1
lo el DA00S0 0.665165
siguiente siguiente AQ0CS00 1
: : Fd 1
“ “ Fra 1
Artículo artículo NCMS000 0.668984
137 137 Z 1
. . Fp 1

El el DA0MS0 1
Instituto instituto NP00000 1
publicará publicar VMIF3S0 1
en en SP 1
el el DA0MS0 1
Diario_Oficial_de_la_Federación diario_oficial_de_la_federación NP00000 1
, , Fc 1
en en SP 1
el el DA0MS0 1
último último AO0MS00 1
trimestre trimestre NCMS000 0.936047
de de SP 1
el el DA0MS0 1
año año NCMS000 1
, , Fc 1
las el DA0FP0 0.988184
condiciones condición NCFP000 0.998418
técnicas técnico AQ0FP00 0.300493
mínimas mínimo AQ0FP00 0.986111
y y CC 0.999989
las el DA0FP0 0.988184
tarifas tarifa NCFP000 0.992958
que que PR0CN00 0.550139
hayan haber VASP3P0 0.994792
resultado resultar VMP00SM 0.0751232
de de SP 0.999961
las el DA0FP0 0.988184
metodologías metodología NCFP000 1
de de SP 0.999961
costos costo NCMP000 1
emitidas emitir VMP00PF 1
por por SP 1
el el DA0MS0 1
Instituto instituto NP00000 1
, , Fc 1
mismas mismo AQ0FP00 0.995495
que que PR0CN00 0.550139
estarán estar VMIF3P0 0.994505
vigentes vigente AQ0CP00 1
en en SP 1
el el DA0MS0 1
año año NCMS000 1
calendario calendario NCMS000 1
inmediato inmediato AQ0MS00 1
siguiente siguiente AQ0CS00 1
. . Fp 1
” ” Frc 1
En en SP 1
apego apego NCMS000 1
a a SP 0.998775
dicha decir VMP00SF 0.819767
metodología metodología NCFS000 1
y y CC 0.999989
en en SP 1
cumplimiento cumplimiento NCMS000 1
a a SP 0.998775
lo el DA00S0 0.665165
establecido establecer VMP00SM 1
en en SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
137 137 Z 1
, , Fc 1
el el DA0MS0 1
Instituto instituto NP00000 1
publicó publicar VMIS3S0 1
en en SP 1
el el DA0MS0 1
DOF dof NP00000 1
el el DA0MS0 1
9_de_noviembre_de_2017 [??:9/11/2017:??.??:??] W 1
, , Fc 1
el el DA0MS0 1
Acuerdo_de_CTM acuerdo_de_ctm NP00000 1
y y CC 0.999989
Tarifas tarifas NP00000 1
2018 2018 Z 1
, , Fc 1
el el DA0MS0 1
cual cual PR0CS00 0.930743
contiene contener VMIP3S0 1
las el DA0FP0 0.988184
tarifas tarifa NCFP000 0.992958
para para SP 0.999834
los el DA0MP0 0.992728
Servicios_de_Interconexión servicios_de_interconexión NP00000 1
que que PR0CN00 0.550139
han haber VAIP3P0 0.999845
resultado resultar VMP00SM 0.0751232
de de SP 0.999961
la el DA0FS0 0.98926
Metodología_de_Costos metodología_de_costos NP00000 1
y y CC 0.999989
que que CS 0.449861
el el DA0MS0 1
Instituto instituto NP00000 1
utilizará utilizar VMIF3S0 1
para para SP 0.999834
resolver resolver VMN0000 1
los el DA0MP0 0.992728
desacuerdos desacuerdo NCMP000 1
de de SP 0.999961
interconexión interconexión NCFS000 1
en_materia_de en_materia_de SP 1
tarifas tarifa NCFP000 0.992958
aplicables aplicable AQ0CP00 1
de de SP 1
el el DA0MS0 1
1_de_enero [??:1/1/??:??.??:??] W 1
a a SP 1
el el DA0MS0 1
31_de_diciembre_del_2018 [??:31/12/2018:??.??:??] W 1
. . Fp 1

Cabe caber VMIP3S0 0.975904
mencionar mencionar VMN0000 1
que que CS 0.449861
dichos decir VMP00PM 0.97619
modelos modelo NCCP000 1
de de SP 0.999961
costos costo NCMP000 1
se se P00CN00 0.494509
derivan derivar VMIP3P0 1
de de SP 0.999961
la el DA0FS0 0.98926
aplicación aplicación NCFS000 1
de de SP 0.999961
una uno DI0FS0 0.951973
disposición disposición NCFS000 1
administrativa administrativo AQ0FS00 0.661294
de de SP 0.999961
carácter carácter NCMS000 1
general general AQ0CS00 0.826212
como como CS 0.967153
lo lo PP3MSA0 0.334764
es ser VSIP3S0 1
la el DA0FS0 0.98926
Metodología_de_Costos metodología_de_costos NP00000 1
, , Fc 1
y y CC 0.999989
el el DA0MS0 1
procedimiento procedimiento NCMS000 1
llevado_a_cabo llevar_a_cabo VMP00SM 1
para para SP 0.999834
su su DP3CSN 1
construcción construcción NCFS000 1
ha haber VAIP3S0 0.999889
sido ser VSP00SM 1
debidamente debidamente RG 1
descrito describir VMP00SM 1
en en SP 1
el el DA0MS0 1
Acuerdo_de_CTM acuerdo_de_ctm NP00000 1
y y CC 0.999989
Tarifas tarifas NP00000 1
2018 2018 Z 1
En_consecuencia en_consecuencia NP00000 1
, , Fc 1
las el DA0FP0 0.988184
tarifas tarifa NCFP000 0.992958
de de SP 0.999961
interconexión interconexión NCFS000 1
, , Fc 1
objeto objeto NCMS000 0.996183
de de SP 1
el el DA0MS0 1
presente presente AQ0CS00 0.524254
procedimiento procedimiento NCMS000 1
, , Fc 1
así_como así_como CC 1
la el DA0FS0 0.98926
tasación tasación NCFS000 1
de de SP 0.999961
las el DA0FP0 0.988184
llamadas llamada NCFP000 0.544643
han haber VAIP3P0 0.999845
sido ser VSP00SM 1
debidamente debidamente RG 1
publicadas publicar VMP00PF 1
por por SP 1
la el DA0FS0 0.98926
autoridad autoridad NCFS000 1
en en SP 1
el el DA0MS0 1
acuerdo acuerdo NCMS000 0.999311
citado citar VMP00SM 1
, , Fc 1
mismo mismo PI0MS00 0.163706
que que PR0CN00 0.550139
a a SP 1
el el DA0MS0 1
ser ser NCMS000 0.0403635
de de SP 0.999961
conocimiento conocimiento NCMS000 1
público público AQ0MS00 0.409696
hace hacer VMIP3S0 1
innecesaria innecesario AQ0FS00 1
su su DP3CSN 1
reproducción reproducción NCFS000 1
en en SP 1
el el DA0MS0 1
cuerpo cuerpo NCMS000 1
de de SP 0.999961
la el DA0FS0 0.98926
presente presente AQ0CS00 0.524254
resolución resolución NCFS000 1
. . Fp 1

En en SP 1
tal tal DD0CS0 0.672764
virtud virtud NCFS000 1
, , Fc 1
la el DA0FS0 0.98926
tarifa tarifa NCFS000 0.984962
por por SP 1
los el DA0MP0 0.992728
Servicios_de_Interconexión servicios_de_interconexión NP00000 1
que que CS 0.449861
Mega_Cable mega_cable NP00000 1
y y CC 0.999989
Bestphone bestphone NP00000 1
deberán deber VMIF3P0 1
pagar pagar VMN0000 1
se se PP3CN00 1
de de SP 0.999961
manera manera NCFS000 1
recíproca recíproco AQ0FS00 0.661294
por por SP 1
los el DA0MP0 0.992728
servicios servicio NCMP000 1
de de SP 0.999961
terminación terminación NCFS000 1
de de SP 1
el el DA0MS0 1
Servicio_Local servicio_local NP00000 1
en en SP 1
usuarios usuario NCMP000 0.78169
fijos fijo AQ0MP00 1
, , Fc 1
será ser VSIF3S0 1
la el DA0FS0 0.98926
siguiente siguiente AQ0CS00 1
: : Fd 1
De de SP 1
el el DA0MS0 1
07_de_marzo_de_2018 [??:7/3/2018:??.??:??] W 1
a a SP 1
el el DA0MS0 1
31_de_diciembre_de_2018 [??:31/12/2018:??.??:??] W 1
, , Fc 1
$0.002836_pesos $_CUP:$0.002836 Zm 1
M.N. m.n. NP00000 1
por por SP 1
minuto minuto NCMS000 0.963964
de de SP 0.999961
interconexión interconexión NCFS000 1
. . Fp 1

La el DA0FS0 0.98926
tarifa tarifa NCFS000 0.984962
anterior anterior AQ0CS00 1
ya ya RG 0.999785
incluye incluir VMIP3S0 0.95045
el el DA0MS0 1
costo costo NCMS000 1
correspondiente correspondiente AQ0CS00 0.993421
a a SP 0.998775
los el DA0MP0 0.992728
puertos puerto NCMP000 1
necesarios necesario AQ0MP00 1
para para SP 0.999834
la el DA0FS0 0.98926
interconexión interconexión NCFS000 1
. . Fp 1

Asimismo asimismo RG 1
, , Fc 1
el el DA0MS0 1
cálculo cálculo NCMS000 1
de de SP 0.999961
las el DA0FP0 0.988184
contraprestaciones contraprestación NCFP000 1
se se P00CN00 0.494509
realizará realizar VMIF3S0 1
con con SP 1
base base NCCS000 0.963722
en en SP 1
la el DA0FS0 0.98926
duración duración NCFS000 1
real real AQ0CS00 0.82839
de de SP 0.999961
las el DA0FP0 0.988184
llamadas llamada NCFP000 0.544643
, , Fc 1
sin sin SP 1
redondear redondear VMN0000 1
a a SP 1
el el DA0MS0 1
minuto minuto NCMS000 0.963964
, , Fc 1
debiendo deber VMG0000 1
para para SP 0.999834
tal tal DD0CS0 0.672764
efecto efecto NCMS000 1
sumar sumar VMN0000 1
la el DA0FS0 0.98926
duración duración NCFS000 1
de de SP 0.999961
todas todo DI0FP0 0.934073
las el DA0FP0 0.988184
llamadas llamada NCFP000 0.544643
completadas completar VMP00PF 1
en en SP 1
el el DA0MS0 1
período período NCMS000 1
de de SP 0.999961
facturación facturación NCFS000 1
correspondiente correspondiente AQ0CS00 0.993421
, , Fc 1
medidas medida NCFP000 0.999067
en en SP 1
segundos segundo NCMP000 0.909357
, , Fc 1
y y CC 0.999989
multiplicar multiplicar VMN0000 1
los el DA0MP0 0.992728
minutos minuto NCMP000 0.998971
equivalentes equivalente AQ0CP00 0.661294
a a SP 0.998775
dicha dicha NCFS000 0.180233
suma sumo AQ0FS00 0.122788
, , Fc 1
por por SP 1
la el DA0FS0 0.98926
tarifa tarifa NCFS000 0.984962
correspondiente correspondiente AQ0CS00 0.993421
. . Fp 1

2 2 Z 1
. . Fp 1

Interconexión_IP_Argumentos interconexión_ip_argumentos NP00000 1
de de SP 0.999961
las el DA0FP0 0.988184
partes parte NCCP000 0.997076
En en NP00000 1
su su DP3CSN 1
escrito escrito NCMS000 0.466887
de de SP 0.999961
respuesta respuesta NCFS000 1
, , Fc 1
Bestphone bestphone NP00000 1
solicita solicitar VMIP3S0 0.989241
la el DA0FS0 0.98926
determinación determinación NCFS000 1
de de SP 0.999961
que que CS 0.449861
en en SP 1
adición adición NCFS000 1
a a SP 0.998775
los el DA0MP0 0.992728
protocolos protocolo NCMP000 1
de de SP 0.999961
interconexión interconexión NCFS000 1
a_través_de a_través_de SP 1
los el DA0MP0 0.992728
cuales cual PR0CP00 1
se se P00CN00 0.494509
curse cursar VMSP3S0 0.610858
el el DA0MS0 1
tráfico tráfico NCMS000 1
entre entre SP 0.980341
las el DA0FP0 0.988184
redes red NCFP000 0.990196
de de SP 0.999961
Mega_Cable mega_cable NP00000 1
y y CC 0.999989
Bestphone bestphone NP00000 1
, , Fc 1
y y CC 0.999989
conforme_a conforme_a SP 1
el el DA0MS0 1
Acuerdo_de_CTM acuerdo_de_ctm NP00000 1
y y CC 0.999989
Tarifas tarifas NP00000 1
2018 2018 Z 1
, , Fc 1
se se P00CN00 0.494509
pueda poder VMSP3S0 0.499421
realizar realizar VMN0000 1
como como CS 0.967153
una uno DI0FS0 0.951973
opción opción NCFS000 1
a_través_de a_través_de SP 1
protocolo protocolo NCMS000 0.980769
IP ip NP00000 1
entre entre SP 0.980341
las el DA0FP0 0.988184
redes red NCFP000 0.990196
de de SP 1
el el DA0MS0 1
servicio servicio NCMS000 1
fijo fijo AQ0MS00 0.986111
de de SP 0.999961
Mega_Cable mega_cable NP00000 1
y y CC 0.999989
la el DA0FS0 0.98926
red red NCFS000 1
de de SP 0.999961
servicio servicio NCMS000 1
fijo fijo AQ0MS00 0.986111
de de SP 0.999961
Bestphone bestphone NP00000 1
, , Fc 1
en en SP 1
su su DP3CSN 1
versión versión NCFS000 1
SIP sip NP00000 1
. . Fp 1

Consideraciones_de_el_Instituto_El consideraciones_de_el_instituto_el NP00000 1
artículo artículo NCMS000 1
127 127 Z 1
de de SP 0.999961
la el DA0FS0 0.98926
LFTR lftr NP00000 1
establece establecer VMIP3S0 0.992424
los el DA0MP0 0.992728
servicios servicio NCMP000 1
de de SP 0.999961
interconexión interconexión NCFS000 1
, , Fc 1
entre entre SP 0.980341
los el DA0MP0 0.992728
cuales cual PR0CP00 1
se se P00CN00 0.494509
encuentra encontrar VMIP3S0 0.97619
, , Fc 1
en en SP 1
su su DP3CSN 1
fracción fracción NCFS000 1
IV iv NP00000 1
, , Fc 1
el el DA0MS0 1
servicio servicio NCMS000 1
de de SP 0.999961
señalización señalización NCFS000 1
. . Fp 1

De de SP 0.999961
lo el DA00S0 0.665165
anterior anterior AQ0CS00 1
se se P00CN00 0.494509
colige colegir VMIP3S0 0.989241
que que CS 0.449861
la el DA0FS0 0.98926
prestación prestación NCFS000 1
de de SP 1
el el DA0MS0 1
servicio servicio NCMS000 1
de de SP 0.999961
señalización señalización NCFS000 1
es ser VSIP3S0 1
obligatoria obligatorio AQ0FS00 0.661294
para para SP 0.999834
todos todo DI0MP0 0.70665
los el DA0MP0 0.992728
concesionarios concesionario NCMP000 0.62798
de de SP 0.999961
redes red NCFP000 0.990196
públicas público AQ0FP00 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
, , Fc 1
por por SP 1
lo el DA00S0 0.665165
que que PR0CN00 0.550139
las el DA0FP0 0.988184
partes parte NCCP000 0.997076
se se P00CN00 0.494509
encuentran encontrar VMIP3P0 1
obligadas obligar VMP00PF 0.623747
a a SP 0.998775
proveer proveer VMN0000 1
se se PP3CN00 1
recíprocamente recíprocamente RG 1
dicho decir VMP00SM 0.997159
servicio servicio NCMS000 1
. . Fp 1

En en SP 1
ese ese DD0MS0 0.966694
tenor tenor NCMS000 1
, , Fc 1
a_fin_de a_fin_de SP 1
asegurar asegurar VMN0000 1
la el DA0FS0 0.98926
eficiente eficiente AQ0CS00 1
interconexión interconexión NCFS000 1
e y CC 0.987994
interoperabilidad interoperabilidad NCFS000 1
entre entre SP 0.980341
redes red NCFP000 0.990196
públicas público AQ0FP00 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
y y CC 0.999989
consolidar consolidar VMN0000 1
la el DA0FS0 0.98926
transición transición NCFS000 1
tecnológica tecnológico AQ0FS00 1
y y CC 0.999989
de de SP 0.999961
mercado mercado NCMS000 0.999343
hacia hacia SP 1
las el DA0FP0 0.988184
redes red NCFP000 0.990196
de de SP 0.999961
nueva nuevo AQ0FS00 0.993421
generación generación NCFS000 1
, , Fc 1
en en SP 1
donde donde PR00000 0.982827
a_través_de a_través_de SP 1
los el DA0MP0 0.992728
servicios servicio NCMP000 1
de de SP 0.999961
interconexión interconexión NCFS000 1
todo todo DI0MS0 0.6662
usuario usuario NCMS000 0.987805
puede poder VMIP3S0 0.999693
tener tener VMN0000 1
acceso acceso NCMS000 1
a a SP 0.998775
cualquier cualquiera DI0CS0 1
servicio servicio NCMS000 1
y y CC 0.999989
/ / Fh 1
o o CC 0.999864
aplicación aplicación NCFS000 1
, , Fc 1
resultó resultar VMIS3S0 1
indispensable indispensable AQ0CS00 1
establecer establecer VMN0000 1
en en SP 1
las el DA0FP0 0.988184
condiciones condición NCFP000 0.998418
técnicas técnico AQ0FP00 0.300493
mínimas mínimo AQ0FP00 0.986111
de de SP 0.999961
interconexión interconexión NCFS000 1
, , Fc 1
medidas medida NCFP000 0.999067
que que PR0CN00 0.550139
permitan permitir VMSP3P0 0.990196
a a SP 0.998775
los el DA0MP0 0.992728
operadores operador NCMP000 0.992958
de de SP 0.999961
servicios servicio NCMP000 1
de de SP 0.999961
telecomunicaciones telecomunicación NCFP000 1
, , Fc 1
utilizar utilizar VMN0000 1
los el DA0MP0 0.992728
protocolos protocolo NCMP000 1
de de SP 0.999961
señalización señalización NCFS000 1
adecuados adecuar VMP00PM 1
para para SP 0.999834
que que CS 0.449861
sus su DP3CPN 0.999903
sistemas sistema NCMP000 1
de de SP 0.999961
comunicación comunicación NCFS000 1
operen operar VMSP3P0 0.941964
de de SP 0.999961
manera manera NCFS000 1
eficiente eficiente AQ0CS00 1
y y CC 0.999989
compatible compatible AQ0CS00 1
, , Fc 1
y y CC 0.999989
que que PR0CN00 0.550139
sean ser VSSP3P0 0.996689
capaces capaz AQ0CP00 1
de de SP 0.999961
